"","SRR6145425","SRR6145429","SRR6145431","SRR6145433","SRR6145436","SRR6145443"
"ENSG00000215268.3",1915,3689,1857,1733,972,2643
"ENSG00000213727.3",292,148,289,208,75,74
"ENSG00000237299.1",0,0,20,0,0,0
"ENSG00000230643.1",0,0,0,0,0,0
"ENSG00000230471.1",0,0,0,0,0,0
"ENSG00000231565.1",0,0,0,0,0,0
"ENSG00000226474.1",0,0,0,0,0,0
"ENSG00000224435.2",2,74,0,0,0,0
"ENSG00000234381.1",0,0,0,0,0,0
"ENSG00000212216.1",0,0,0,0,0,0
"ENSG00000236666.1",0,0,0,0,0,0
"ENSG00000198062.14",0,74,74,75,0,75
"ENSG00000241838.3",220,74,145,129,73,266
"ENSG00000235992.1",0,0,0,222,133,0
"ENSG00000225255.6",0,17,0,68,71,0
"ENSG00000271127.1",1055,295,75,223,195,303
"ENSG00000232775.6",2559,508,1038,914,1119,1853
"ENSG00000272872.1",780,759,367,542,486,1176
"ENSG00000271672.1",220,331,214,168,249,400
"ENSG00000206195.10",9815,6141,4970,5077,4819,7303
"ENSG00000215270.3",1342,3081,1337,1165,589,2670
"ENSG00000223875.2",0,276,0,146,0,217
"ENSG00000229286.1",0,0,0,0,0,0
"ENSG00000233866.1",0,0,0,0,0,0
"ENSG00000278188.1",0,0,0,0,0,0
"ENSG00000225293.1",0,0,0,0,0,0
"ENSG00000226160.1",166,139,10,0,73,195
"ENSG00000229658.1",74,0,0,0,150,0
"ENSG00000227367.1",131,0,160,74,0,0
"ENSG00000280263.1",75,147,146,146,0,0
"ENSG00000235969.1",0,0,0,0,0,0
"ENSG00000273362.1",0,0,0,0,0,0
"ENSG00000233995.1",1432,1487,1153,1523,811,1078
"ENSG00000239435.2",921,785,1265,1087,1108,1176
"ENSG00000198445.4",0,75,0,0,147,73
"ENSG00000240122.1",0,0,75,0,0,0
"ENSG00000283633.1",2299,2242,6058,3056,2617,3011
"ENSG00000267338.1",156,164,159,247,792,308
"ENSG00000249288.1",0,60,152,181,282,123
"ENSG00000249263.2",56,20,0,173,147,69
"ENSG00000189295.13",387,287,336,586,1456,745
"ENSG00000259271.1",373,224,571,338,2325,744
"ENSG00000273244.1",363,1100,1335,475,2277,1591
"ENSG00000100181.22",13107,8610,20650,14141,18785,14713
"ENSG00000241717.1",13816,15495,11841,7714,12065,13832
"ENSG00000235343.1",0,0,75,0,37,0
"ENSG00000172967.7",0,0,18,0,0,0
"ENSG00000229027.3",0,0,0,0,0,0
"ENSG00000234121.1",0,0,0,0,0,0
"ENSG00000283535.1",0,0,0,0,0,67
"ENSG00000237835.1",0,0,0,0,0,0
"ENSG00000220248.1",75,0,73,53,75,0
"ENSG00000237689.1",782,214,267,258,671,752
"ENSG00000228122.1",0,0,0,0,5,0
"ENSG00000237358.1",0,0,74,0,0,0
"ENSG00000225480.1",0,0,0,0,0,0
"ENSG00000230481.2",0,0,0,0,0,0
"ENSG00000253691.2",0,0,0,0,0,0
"ENSG00000253460.2",0,0,0,0,0,0
"ENSG00000254264.2",0,0,0,0,0,0
"ENSG00000253481.2",0,0,0,0,0,0
"ENSG00000215568.7",148,150,0,75,0,0
"ENSG00000270226.1",0,0,5,0,0,0
"ENSG00000276400.1",0,59,0,0,0,74
"ENSG00000280156.1",1338,1962,937,804,1102,889
"ENSG00000237438.7",7167,10504,14988,15419,13300,15049
"ENSG00000273203.1",1499,2083,3886,2903,3114,4867
"ENSG00000273442.1",340,519,663,492,736,1303
"ENSG00000235328.1",298,75,329,219,298,593
"ENSG00000177663.13",39489,51671,71104,53649,50045,65434
"ENSG00000183307.3",37241,50832,32602,29698,23673,25800
"ENSG00000235478.4",663,1472,1101,588,1237,792
"ENSG00000069998.12",19061,25695,17595,17441,18343,23925
"ENSG00000185837.3",933,1144,895,609,696,1021
"ENSG00000236325.1",200,215,73,73,25,0
"ENSG00000203416.3",0,469,198,298,210,196
"ENSG00000093072.15",23231,17106,23824,13561,17774,18403
"ENSG00000241832.1",147,75,158,0,298,374
"ENSG00000231004.2",0,0,0,0,0,0
"ENSG00000239547.3",0,0,0,0,68,0
"ENSG00000229492.1",1178,737,2892,697,1314,1036
"ENSG00000232305.1",304,428,509,73,375,451
"ENSG00000228045.1",74,75,0,150,74,118
"ENSG00000099954.18",39905,37370,89944,31043,37588,37996
"ENSG00000236754.5",9999,10758,15080,15925,26004,18493
"ENSG00000182902.13",64004,81126,97432,108866,172049,105117
"ENSG00000131100.12",158045,203123,125902,119576,50749,112540
"ENSG00000099968.17",124289,157011,113843,122163,95209,110309
"ENSG00000264757.1",70,20,121,0,163,202
"ENSG00000015475.18",35049,35341,29734,30763,31849,30644
"ENSG00000269220.1",374,300,448,150,598,296
"ENSG00000093100.13",81122,90939,81017,91566,114727,122045
"ENSG00000207780.1",82,308,290,395,773,352
"ENSG00000235445.1",502,980,625,706,1633,1680
"ENSG00000234913.1",2997,1276,2364,3033,7831,5549
"ENSG00000237446.1",269,173,316,259,703,303
"ENSG00000243156.7",277091,289909,317932,306768,357637,395372
"ENSG00000235295.1",0,0,0,0,150,0
"ENSG00000225335.3",10412,13452,10167,10155,10601,11986
"ENSG00000236890.2",332,128,0,296,583,434
"ENSG00000235617.1",478,668,547,587,583,534
"ENSG00000225225.1",173,588,385,390,298,780
"ENSG00000215193.12",160903,188253,146782,160608,148750,180702
"ENSG00000280007.1",39431,51625,32760,44579,51107,64602
"ENSG00000183785.14",31431,44477,26855,31645,21229,40183
"ENSG00000184979.9",2257,2138,2689,2140,1991,2547
"ENSG00000187979.4",0,75,0,0,0,0
"ENSG00000276160.1",72,150,148,0,0,150
"ENSG00000276874.1",0,0,0,0,0,0
"ENSG00000274044.4",75,0,75,0,0,0
"ENSG00000275060.1",0,0,0,0,0,0
"ENSG00000277017.1",0,0,0,0,0,0
"ENSG00000277870.5",0,0,0,111,74,75
"ENSG00000278044.1",0,0,0,0,0,0
"ENSG00000274252.1",150,0,148,0,333,150
"ENSG00000275319.1",0,215,0,0,73,71
"ENSG00000277690.2",0,0,149,1,75,75
"ENSG00000278558.4",8518,9984,6831,9006,10938,3404
"ENSG00000274602.4",37569,35643,30783,37715,33379,23553
"ENSG00000274625.1",0,73,0,0,0,0
"ENSG00000222630.2",0,0,0,0,0,0
"ENSG00000275793.1",2898,4155,1635,2526,2608,2159
"ENSG00000275362.1",0,0,0,0,0,0
"ENSG00000278110.1",0,295,74,66,135,0
"ENSG00000273907.1",0,29,120,0,0,0
"ENSG00000273643.1",0,0,0,0,0,0
"ENSG00000278008.1",0,0,0,0,0,0
"ENSG00000182824.7",0,0,0,0,75,0
"ENSG00000239989.1",408,503,73,0,219,248
"ENSG00000234764.2",0,0,0,0,0,0
"ENSG00000197421.9",898,793,400,599,752,865
"ENSG00000215544.6",729,685,223,324,633,681
"ENSG00000161103.11",2678,1355,805,849,3139,2876
"ENSG00000279987.1",0,0,0,0,0,0
"ENSG00000276095.2",0,75,0,0,0,0
"ENSG00000183628.12",39174,61547,53339,50058,63172,52452
"ENSG00000100033.16",27006,86312,98242,66207,86140,70086
"ENSG00000283809.1",10749,20277,9677,15711,10304,15776
"ENSG00000284294.1",44,147,0,7,0,0
"ENSG00000280418.1",149,224,150,175,283,75
"ENSG00000283583.1",461,74,456,477,1347,1137
"ENSG00000237517.9",90991,74730,51345,77795,84186,88455
"ENSG00000271275.1",4789,2556,1063,3490,3588,4365
"ENSG00000283366.1",5013,4482,2660,5869,5162,6841
"ENSG00000270393.1",6208,7794,6161,8343,7743,9537
"ENSG00000273032.1",16480,20275,13487,23264,21967,26307
"ENSG00000273164.1",1149,1263,1297,2057,3257,3426
"ENSG00000283406.1",23154,22313,12292,21181,23360,18969
"ENSG00000241527.1",259,1047,319,598,978,440
"ENSG00000206739.1",284,61,251,338,194,389
"ENSG00000273311.1",3895,5087,4223,3256,3545,6774
"ENSG00000237347.2",520,870,666,614,697,669
"ENSG00000281530.1",1105,523,605,1272,1089,1493
"ENSG00000070413.19",193539,286144,169590,185448,171108,221927
"ENSG00000223461.1",1720,974,786,988,2090,2640
"ENSG00000231086.1",337,726,307,299,276,667
"ENSG00000272682.1",604,798,648,551,1023,805
"ENSG00000206203.4",4334,2237,2522,3555,6514,6117
"ENSG00000100056.11",28322,28830,21082,25940,25307,28521
"ENSG00000063515.2",0,0,0,0,0,0
"ENSG00000260924.2",1188,1270,1714,2087,2881,2893
"ENSG00000100075.9",31287,21606,28264,26346,27922,31134
"ENSG00000230194.1",142,147,75,75,27,0
"ENSG00000251940.1",0,0,0,0,0,0
"ENSG00000233471.2",445,215,223,414,296,642
"ENSG00000070371.15",14479,22795,19660,16569,12124,25225
"ENSG00000244296.3",172,384,73,266,150,287
"ENSG00000185608.8",12215,14125,12560,10592,11199,10458
"ENSG00000100084.14",65368,88120,58988,64988,69364,63042
"ENSG00000242259.8",92732,107346,82914,86122,83620,89576
"ENSG00000185065.6",1536,1934,1918,1820,1422,1827
"ENSG00000273300.1",972,1325,1271,1836,1055,1624
"ENSG00000273212.1",1691,3136,3605,2785,1831,2426
"ENSG00000070010.18",21323,29940,28114,30962,25416,27497
"ENSG00000093009.9",185,935,303,116,300,1243
"ENSG00000184113.9",83022,91473,75276,53029,122069,106198
"ENSG00000281548.1",212,74,0,75,177,75
"ENSG00000230485.1",0,0,0,0,0,0
"ENSG00000225007.1",0,0,0,0,25,0
"ENSG00000203618.5",158902,267647,132703,143986,153530,145590
"ENSG00000184702.17",597937,1104484,513486,633838,484162,562261
"ENSG00000184058.12",895,606,448,911,1966,2022
"ENSG00000235776.2",2682,3837,3714,2565,2908,3355
"ENSG00000215012.8",47451,79381,44425,50708,51905,78775
"ENSG00000185838.13",11065,17136,7432,13967,15540,20709
"ENSG00000232926.1",1219,655,923,1053,1577,2017
"ENSG00000184470.20",21646,28092,22552,25752,29915,28935
"ENSG00000284031.1",358,364,315,423,307,342
"ENSG00000093010.13",57821,69396,72211,50841,63301,72930
"ENSG00000099889.13",38762,66646,39448,43798,51372,54141
"ENSG00000208023.3",4,15,8,0,15,0
"ENSG00000268292.1",10257,10914,9021,8471,8579,9597
"ENSG00000183597.15",44698,47775,40692,40920,46972,56045
"ENSG00000236540.7",8876,8321,8174,8831,11833,12532
"ENSG00000277950.1",72,340,519,0,290,221
"ENSG00000284140.1",283,360,158,63,98,282
"ENSG00000284464.1",1376,1351,429,848,640,887
"ENSG00000243762.1",3557,4201,3427,3691,4582,4087
"ENSG00000128191.15",44624,55830,50178,42901,49070,59144
"ENSG00000278278.1",2,36,4,14,172,271
"ENSG00000099899.14",24944,44190,29886,31346,31384,32160
"ENSG00000264346.1",2301,314,2540,1842,3950,2534
"ENSG00000099901.16",26444,43418,32600,29761,26139,33937
"ENSG00000099904.15",71663,108870,67105,77326,90771,87926
"ENSG00000234409.6",1270,2557,2670,1668,1703,2765
"ENSG00000249923.1",0,150,131,0,147,179
"ENSG00000236499.2",369,597,148,293,600,403
"ENSG00000221039.3",0,11,54,0,154,6
"ENSG00000040608.13",44494,75750,31620,40691,40282,58459
"ENSG00000161132.6",1424,2224,2130,1264,2626,2077
"ENSG00000273343.1",1327,779,488,1504,1753,1517
"ENSG00000128185.9",22498,37194,25071,22805,20561,25415
"ENSG00000273139.1",1597,885,291,1706,1903,920
"ENSG00000235578.1",0,0,0,0,0,0
"ENSG00000188280.11",0,75,0,0,0,49
"ENSG00000161133.16",150,599,344,451,394,375
"ENSG00000185252.18",27222,39876,24390,29582,29478,42467
"ENSG00000207343.1",0,0,0,0,0,0
"ENSG00000244486.8",7030,13120,8044,9638,16394,13444
"ENSG00000277971.1",5683,9404,5613,6936,7156,7240
"ENSG00000215493.3",8046,5103,4913,6576,6971,6890
"ENSG00000255156.1",200,0,24,137,0,176
"ENSG00000201916.1",115,0,0,118,108,157
"ENSG00000242876.3",260,209,132,426,581,644
"ENSG00000236670.1",2418,1953,3405,4022,4879,4389
"ENSG00000099910.16",48884,71243,45140,49536,42674,54242
"ENSG00000236003.1",355,952,910,712,1675,867
"ENSG00000099917.17",81962,125976,81116,97180,92139,122913
"ENSG00000250261.1",2161,3848,2454,2522,3820,3562
"ENSG00000276427.1",0,27,0,58,56,0
"ENSG00000238125.1",136,74,0,150,75,373
"ENSG00000223553.6",317,371,290,1049,856,1766
"ENSG00000229107.2",322,591,257,327,764,888
"ENSG00000235062.4",0,0,17,0,93,0
"ENSG00000217261.4",349,357,190,0,461,74
"ENSG00000226287.8",4115,6998,4385,4930,5646,5591
"ENSG00000099937.10",3809,2788,3772,4280,9404,8688
"ENSG00000241973.10",755849,1307218,669536,815068,532573,787846
"ENSG00000272600.1",1410,1819,1654,896,1527,1371
"ENSG00000099940.11",31768,39349,31394,28298,28960,28341
"ENSG00000099942.12",188668,177943,149164,156892,169610,163811
"ENSG00000237476.1",361,815,1078,1070,1678,986
"ENSG00000183773.15",44953,47114,52889,71134,154430,89516
"ENSG00000272829.1",593,299,75,220,383,944
"ENSG00000099949.18",81037,92191,76678,87249,115916,109708
"ENSG00000184436.11",18871,27886,19559,20102,20890,23494
"ENSG00000284060.1",1973,3676,2055,4153,3350,4025
"ENSG00000230513.1",3796,6125,4691,6221,6780,5937
"ENSG00000284130.1",1294,1847,678,1944,1085,1923
"ENSG00000161149.12",3783,5954,3219,6171,4588,6891
"ENSG00000099957.16",11491,15690,9246,9713,15627,26110
"ENSG00000099960.12",8508,19136,8595,9116,7719,11416
"ENSG00000207575.1",0,0,0,16,0,31
"ENSG00000226872.1",719,1010,768,780,479,839
"ENSG00000206145.8",1635,863,1152,482,612,1301
"ENSG00000187905.10",151,611,560,564,532,759
"ENSG00000249680.2",0,148,74,0,0,0
"ENSG00000169668.11",1919,1109,1337,1457,1353,3716
"ENSG00000197210.7",2916,1119,856,1137,3111,4932
"ENSG00000239511.2",150,0,149,296,820,672
"ENSG00000224688.1",743,213,74,220,520,366
"ENSG00000234503.1",0,0,0,0,0,0
"ENSG00000283972.1",0,0,0,0,14,0
"ENSG00000133475.16",517,168,336,611,872,458
"ENSG00000283145.1",0,0,0,0,0,0
"ENSG00000226885.1",360,224,577,300,310,225
"ENSG00000229266.1",128,74,0,0,90,223
"ENSG00000169662.8",795,700,533,804,909,688
"ENSG00000215498.8",220,75,74,40,150,75
"ENSG00000237407.1",0,0,0,0,0,0
"ENSG00000206142.9",0,73,75,74,251,0
"ENSG00000232771.2",0,0,0,0,0,0
"ENSG00000279920.1",53,0,0,0,0,35
"ENSG00000226534.1",160,209,0,39,57,0
"ENSG00000273846.1",0,75,0,0,0,0
"ENSG00000274600.1",3026,3047,1607,1673,2010,1785
"ENSG00000200057.1",139,0,58,40,72,75
"ENSG00000252020.1",0,0,0,0,0,0
"ENSG00000275840.1",0,0,0,0,0,0
"ENSG00000169635.9",31643,27940,23018,30516,36531,42575
"ENSG00000276800.1",0,0,75,0,75,82
"ENSG00000206140.10",9003,8903,7131,6475,9113,5926
"ENSG00000183506.17",86030,113935,75728,90157,81434,84320
"ENSG00000252143.1",42,0,0,0,53,44
"ENSG00000222352.1",75,0,146,0,194,131
"ENSG00000183246.6",1420,1639,1117,815,640,1013
"ENSG00000275293.1",0,75,75,0,75,0
"ENSG00000185651.14",95552,92136,74538,74397,85410,84620
"ENSG00000161179.13",12539,21488,12576,10694,13118,12422
"ENSG00000161180.10",150,935,585,495,953,822
"ENSG00000273342.1",0,73,0,0,75,149
"ENSG00000128228.4",7945,4894,4823,3958,5330,10557
"ENSG00000212102.1",0,0,0,0,25,0
"ENSG00000283871.1",0,0,44,37,0,0
"ENSG00000272954.1",32,0,75,148,75,224
"ENSG00000207751.3",626,743,950,1168,1154,800
"ENSG00000100023.18",73606,102534,67133,72349,85151,87496
"ENSG00000244671.3",4009,1727,2658,2387,3488,2495
"ENSG00000100027.14",62666,107167,45923,55920,59900,68349
"ENSG00000200985.1",65,7,28,1,132,0
"ENSG00000100030.14",393614,475380,283028,389740,259962,344791
"ENSG00000225544.1",616,876,436,715,645,577
"ENSG00000100034.13",72944,105527,67586,71794,84603,92470
"ENSG00000224086.5",36113,46162,37976,49419,62582,62232
"ENSG00000100038.19",18630,17844,17917,25259,30194,29789
"ENSG00000253239.1",0,0,0,0,0,0
"ENSG00000211637.2",0,0,0,0,74,0
"ENSG00000254355.1",0,0,0,0,0,0
"ENSG00000249333.1",0,0,0,0,0,0
"ENSG00000278657.1",0,0,0,0,0,0
"ENSG00000197549.9",0,8,0,0,0,0
"ENSG00000253794.1",0,0,0,0,0,0
"ENSG00000228161.1",0,0,0,0,0,0
"ENSG00000253874.1",0,0,0,0,0,0
"ENSG00000254075.1",0,0,0,0,0,0
"ENSG00000254161.1",0,0,0,0,0,0
"ENSG00000253242.1",0,0,0,0,0,0
"ENSG00000253752.1",0,0,0,0,0,0
"ENSG00000253823.1",0,0,0,0,0,0
"ENSG00000275361.1",0,0,0,0,0,0
"ENSG00000211638.2",0,0,0,0,0,0
"ENSG00000225741.1",0,0,0,0,0,0
"ENSG00000263366.2",5768,7924,5933,5119,5971,5557
"ENSG00000236118.1",0,0,0,0,0,0
"ENSG00000233720.1",0,0,0,0,0,0
"ENSG00000211639.2",0,0,0,0,0,0
"ENSG00000227710.1",0,0,0,0,0,0
"ENSG00000224465.1",0,0,0,0,0,0
"ENSG00000254308.1",0,0,0,0,0,0
"ENSG00000253637.1",0,0,0,0,0,0
"ENSG00000236323.1",75,0,75,0,74,0
"ENSG00000211640.4",0,0,0,0,0,0
"ENSG00000253126.1",0,0,0,0,0,0
"ENSG00000211641.3",0,0,0,0,0,73
"ENSG00000211642.3",0,0,0,0,0,0
"ENSG00000253935.1",0,61,0,0,0,0
"ENSG00000228050.1",660,818,629,1055,991,944
"ENSG00000234726.1",0,75,0,0,0,0
"ENSG00000169575.4",0,0,0,0,0,0
"ENSG00000279278.1",10316,11481,13788,13958,17541,20526
"ENSG00000274422.1",18766,14211,21622,15271,14015,17472
"ENSG00000234630.1",2179,3486,2862,4394,2914,6853
"ENSG00000272779.1",10809,15718,15589,14067,10258,13154
"ENSG00000211643.2",2366,5043,3337,3526,3076,4263
"ENSG00000211644.3",607,741,327,798,859,1118
"ENSG00000211645.2",555,269,223,689,1004,857
"ENSG00000225724.1",299,299,300,287,783,517
"ENSG00000223350.2",57,0,0,0,56,0
"ENSG00000232515.1",0,0,0,0,0,0
"ENSG00000211647.1",0,0,0,0,75,0
"ENSG00000211648.2",0,0,0,0,0,0
"ENSG00000237428.1",0,75,0,0,0,0
"ENSG00000211649.3",0,0,0,0,0,0
"ENSG00000232603.1",0,0,0,0,0,0
"ENSG00000211650.2",0,0,0,0,0,0
"ENSG00000211651.3",75,0,0,212,118,0
"ENSG00000211652.2",0,0,0,0,0,0
"ENSG00000254175.1",0,0,0,0,0,0
"ENSG00000254073.1",0,0,0,20,0,0
"ENSG00000253818.1",0,0,177,0,149,0
"ENSG00000211653.2",54,216,0,0,0,55
"ENSG00000224144.1",0,0,0,0,0,11
"ENSG00000253889.1",41,19,44,0,0,0
"ENSG00000211654.2",39,0,0,122,0,0
"ENSG00000211655.3",75,58,75,0,0,0
"ENSG00000230821.1",297,147,73,150,0,214
"ENSG00000253631.1",36,0,0,0,75,0
"ENSG00000226595.1",43,167,0,0,0,143
"ENSG00000275004.3",19816,15863,14234,18257,9326,19229
"ENSG00000169548.3",74,0,73,74,73,222
"ENSG00000185686.17",0,0,0,0,0,0
"ENSG00000220891.1",32,73,69,0,0,75
"ENSG00000253120.1",0,0,0,0,0,0
"ENSG00000211656.3",0,0,0,0,0,0
"ENSG00000211657.3",0,0,0,0,0,0
"ENSG00000253920.1",0,0,0,0,0,0
"ENSG00000253329.1",0,0,0,0,0,0
"ENSG00000215456.6",1314,1638,747,1718,1640,1288
"ENSG00000183169.6",312,495,312,247,996,965
"ENSG00000100121.12",922,883,1461,792,2042,1896
"ENSG00000253338.1",0,0,0,0,0,0
"ENSG00000253451.1",0,0,0,0,0,0
"ENSG00000211658.2",0,0,0,0,0,0
"ENSG00000253913.1",0,0,0,0,0,0
"ENSG00000253779.1",0,0,0,0,0,0
"ENSG00000211659.2",0,0,0,0,0,0
"ENSG00000232350.1",0,0,0,0,0,0
"ENSG00000223999.1",0,0,0,0,0,0
"ENSG00000253822.1",0,0,0,0,0,0
"ENSG00000211660.3",0,0,0,0,0,0
"ENSG00000253546.1",0,0,0,0,0,0
"ENSG00000211661.2",0,0,0,0,0,0
"ENSG00000211662.2",0,0,0,75,0,0
"ENSG00000254240.1",0,0,0,0,0,0
"ENSG00000211663.2",0,0,0,0,0,0
"ENSG00000278667.1",0,75,0,0,0,0
"ENSG00000211664.2",0,0,0,0,0,0
"ENSG00000253152.1",0,0,0,0,0,0
"ENSG00000211665.2",0,0,0,0,0,0
"ENSG00000253786.1",0,0,0,0,0,0
"ENSG00000211666.2",0,0,0,0,0,0
"ENSG00000253590.1",0,0,0,0,0,0
"ENSG00000211667.2",0,0,0,0,0,0
"ENSG00000231392.1",0,0,0,0,0,0
"ENSG00000275772.1",0,0,0,0,0,0
"ENSG00000211668.2",0,0,0,0,220,0
"ENSG00000274381.1",0,0,0,0,0,0
"ENSG00000211669.2",0,0,0,0,0,0
"ENSG00000226477.1",0,0,0,0,0,0
"ENSG00000211670.2",75,0,0,75,0,0
"ENSG00000284049.1",0,0,0,0,0,0
"ENSG00000278196.3",0,0,0,0,0,0
"ENSG00000237127.1",0,0,0,0,0,0
"ENSG00000254077.1",0,0,0,0,0,0
"ENSG00000253448.1",0,0,0,0,0,0
"ENSG00000253234.1",0,0,0,0,0,0
"ENSG00000226420.1",0,0,0,0,0,0
"ENSG00000211672.2",0,0,0,0,0,0
"ENSG00000253963.1",0,0,0,0,0,0
"ENSG00000211673.2",0,0,0,0,0,0
"ENSG00000264824.1",0,0,0,0,0,0
"ENSG00000211674.2",0,51,0,0,0,0
"ENSG00000211675.2",65,1377,0,75,0,0
"ENSG00000254709.7",65,2133,0,75,0,0
"ENSG00000211676.2",0,14,0,0,0,0
"ENSG00000211677.2",220,882,0,75,0,0
"ENSG00000211678.2",0,0,0,0,0,38
"ENSG00000211679.2",0,375,0,0,70,17
"ENSG00000211680.2",0,0,0,0,0,0
"ENSG00000254029.1",0,0,0,0,0,0
"ENSG00000211681.2",0,0,0,0,0,0
"ENSG00000254030.1",0,0,0,0,0,0
"ENSG00000211682.2",0,0,0,0,0,0
"ENSG00000222037.5",0,0,0,0,0,0
"ENSG00000211684.2",0,0,0,0,0,0
"ENSG00000211685.3",0,0,0,0,0,0
"ENSG00000237472.1",74,215,0,75,148,0
"ENSG00000223679.1",0,0,0,0,0,0
"ENSG00000128266.8",120854,168950,114130,126109,122707,128673
"ENSG00000283438.1",385,303,405,178,134,309
"ENSG00000275635.1",0,1,2,38,0,31
"ENSG00000100218.11",8454,6770,5711,7215,6000,5353
"ENSG00000100228.12",16972,36245,18680,17378,19937,23275
"ENSG00000236794.5",181,129,281,224,309,558
"ENSG00000240160.3",3028,3074,4242,2947,3582,3870
"ENSG00000230701.2",5180,6969,9683,7095,10556,10089
"ENSG00000186716.20",194067,348642,194420,234311,283927,260452
"ENSG00000214526.3",498,0,149,690,318,588
"ENSG00000236611.1",618,64,0,515,132,920
"ENSG00000215478.8",919,1492,475,300,672,1345
"ENSG00000248409.1",788,865,1026,544,1577,1720
"ENSG00000133519.12",35966,22311,13883,13696,32122,28815
"ENSG00000234928.1",607,436,380,28,1371,1403
"ENSG00000227755.1",640,848,560,265,2950,1251
"ENSG00000178248.11",217,180,74,278,500,379
"ENSG00000225413.2",0,583,0,0,0,0
"ENSG00000280623.1",224,106,202,224,75,294
"ENSG00000224277.5",0,0,0,0,0,0
"ENSG00000128322.6",142,85,141,183,75,294
"ENSG00000272733.1",1589,661,348,1184,1971,1137
"ENSG00000278655.1",179,117,0,348,274,564
"ENSG00000275609.1",0,0,75,0,193,221
"ENSG00000189269.12",1267,460,296,847,843,1407
"ENSG00000211683.3",1691,1902,2015,2048,2193,3801
"ENSG00000234353.2",2677,4015,5142,4597,4606,8910
"ENSG00000244723.3",871,630,2263,1984,1264,2705
"ENSG00000159496.14",19682,23897,27765,22902,31929,39167
"ENSG00000273000.5",23631,30032,43016,35616,35189,47068
"ENSG00000228315.11",44426,55399,76117,60952,71322,94733
"ENSG00000272578.5",33225,37826,56292,42686,54576,67007
"ENSG00000187792.4",18436,18089,21573,19715,27492,25727
"ENSG00000128218.7",75,422,840,201,221,297
"ENSG00000169314.14",2414,2431,2471,2633,3557,4103
"ENSG00000250479.8",58754,66280,52597,48999,40019,56562
"ENSG00000099953.9",941,1599,937,928,2160,1944
"ENSG00000099956.18",33722,66014,42372,43497,35351,43374
"ENSG00000099958.14",3070,1832,2311,2327,3847,6647
"ENSG00000272973.1",1838,2336,1029,1135,693,1212
"ENSG00000279467.1",3188,4169,3842,3976,5664,6443
"ENSG00000244425.3",507,696,814,584,851,544
"ENSG00000133460.19",33781,48852,38033,34250,37782,41902
"ENSG00000251357.4",88614,126484,75930,98926,60046,100799
"ENSG00000240972.1",112514,161595,93913,129185,73188,128158
"ENSG00000218537.1",114000,160410,94766,128361,72242,127873
"ENSG00000273295.1",7570,4833,10960,3491,0,0
"ENSG00000225282.1",2686,1770,2722,2727,1986,1628
"ENSG00000206090.4",0,0,0,0,0,0
"ENSG00000231271.1",0,163,0,0,0,0
"ENSG00000133433.10",1304,5820,1179,2866,5482,5357
"ENSG00000228039.3",0,19,0,37,54,69
"ENSG00000272787.1",1317,806,1021,662,1790,1394
"ENSG00000099974.7",21905,33218,24429,19781,16139,16284
"ENSG00000250470.1",0,74,75,0,98,147
"ENSG00000099977.13",13401,16594,13351,9364,8448,9647
"ENSG00000099984.11",2179,6686,918,3306,8385,6926
"ENSG00000224205.1",0,0,75,74,0,0
"ENSG00000276950.5",0,48,0,149,0,0
"ENSG00000235689.1",0,0,75,0,0,0
"ENSG00000232545.1",2315,2412,2498,2674,3957,4227
"ENSG00000099991.17",154064,203719,159194,149522,149775,187250
"ENSG00000099994.10",2507,2949,3372,1663,4526,8084
"ENSG00000099998.17",11607,26928,25333,16505,30298,32320
"ENSG00000230712.2",73,387,390,192,246,349
"ENSG00000225098.1",978,696,680,316,610,910
"ENSG00000128262.8",766,1758,1369,839,1479,2077
"ENSG00000215464.4",148,224,41,0,277,0
"ENSG00000100014.19",126150,112090,119597,118320,157509,130877
"ENSG00000258555.6",102097,83263,96177,90048,117343,106526
"ENSG00000128271.21",9241,6866,5418,8674,18171,17447
"ENSG00000178803.10",1508,1427,968,2618,6538,5272
"ENSG00000228923.1",0,22,149,0,0,0
"ENSG00000100024.14",597,1666,1235,586,1602,887
"ENSG00000138867.16",27263,39107,34410,28852,42069,30304
